Keyword;Search Volume;CPC;Competition;Number of Results;Trends
bible verses about conflict resolution;210;4.02;0.04;1710000;0.66,0.66,0.12,0.35,0.53,0.66,0.53,0.53,0.43,0.53,0.17,0.53
