Keyword;Search Volume;CPC;Competition;Number of Results;Trends
bible verses about forgiveness in relationships;320;0.01;0.07;158;1.00,0.82,0.66,0.82,0.43,0.66,0.66,0.53,0.53,0.53,0.35,0.66
