Keyword;Search Volume;CPC;Competition;Number of Results;Trends
bible verses about arguing;210;0.01;0.01;4300000;0.81,0.66,0.22,0.18,0.22,0.22,0.22,0.14,0.18,0.66,0.54,0.66
