Keyword;Search Volume;CPC;Competition;Number of Results;Trends
marriage counseling questions;880;0.8;0.4;67600000;0.76,0.76,0.67,0.76,0.67,0.55,0.55,0.24,0.55,0.55,0.67,0.55
