Keyword;Search Volume;CPC;Competition;Number of Results;Trends
best white noise machine for sleep;320;0.64;1;124000000;0.21,0.26,0.39,0.26,0.39,0.39,0.48,0.39,0.39,0.32,0.26,1.00
